image_name,pixel_accuracy,crop_iou,crop_precision,crop_recall,crop_f1,weed_iou,weed_precision,weed_recall,weed_f1
1461671168_17186485,0.9998,0.8041,0.9480,0.8412,0.8914,0.0000,0.0000,0.0000,0.0000
1461671170_17442804,0.9998,0.5775,0.8996,0.6173,0.7322,0.0000,0.0000,0.0000,0.0000
1461671171_17225681,1.0000,0.9214,0.9214,1.0000,0.9591,0.0000,0.0000,0.0000,0.0000
1461671172_17216872,0.9999,0.8119,0.8902,0.9022,0.8962,0.0000,0.0000,0.0000,0.0000
1461671173_17239564,0.9999,0.8453,0.8978,0.9353,0.9162,0.0000,0.0000,0.0000,0.0000
1461671174_17251103,0.9999,0.8892,0.9500,0.9328,0.9413,0.0000,0.0000,0.0000,0.0000
1461671175_17270323,0.9997,0.6438,0.8976,0.6948,0.7833,0.0000,0.0000,0.0000,0.0000
1461671176_17258995,0.9996,0.4327,0.9533,0.4420,0.6040,0.0000,0.0000,0.0000,0.0000
1461671177_17237355,0.9999,0.8417,0.9453,0.8848,0.9141,0.0000,0.0000,0.0000,0.0000
1461671178_17197237,1.0000,0.8674,0.9234,0.9347,0.9290,0.0000,0.0000,0.0000,0.0000
1461671179_17250602,0.9999,0.5550,0.9758,0.5628,0.7139,0.0000,0.0000,0.0000,0.0000
1461671180_17285412,0.9998,0.5758,0.9193,0.6065,0.7308,0.0000,0.0000,0.0000,0.0000
1461671181_17270395,0.9999,0.7953,0.9310,0.8451,0.8860,0.0000,0.0000,0.0000,0.0000
1461671182_17279355,0.9998,0.7539,0.7793,0.9586,0.8597,0.0000,0.0000,0.0000,0.0000
1461671183_18546525,0.9999,0.8296,0.8827,0.9323,0.9069,0.0000,0.0000,0.0000,0.0000
1461671184_17313476,0.9997,0.8512,0.9931,0.8563,0.9196,0.0000,0.0000,0.0000,0.0000
1461671185_17376693,0.9999,0.8642,0.9255,0.9288,0.9272,0.0000,0.0000,0.0000,0.0000
1461671186_17314604,1.0000,0.9181,0.9283,0.9881,0.9573,0.0000,0.0000,0.0000,0.0000
1461671187_17391343,0.9997,0.5556,0.9495,0.5725,0.7143,0.0000,0.0000,0.0000,0.0000
1461671188_17355735,0.9998,0.7644,0.8773,0.8559,0.8664,0.0000,0.0000,0.0000,0.0000
1461671189_17439727,0.9999,0.8228,0.9120,0.8937,0.9028,0.0000,0.0000,0.0000,0.0000
1461671190_19275698,0.9999,0.8212,0.9441,0.8631,0.9018,0.0000,0.0000,0.0000,0.0000
1461671191_17433007,0.9993,0.4854,0.9229,0.5060,0.6536,0.0000,0.0000,0.0000,0.0000
1461671192_17492742,0.9992,0.4113,0.8644,0.4397,0.5829,0.0000,0.0000,0.0000,0.0000
1461671193_17450929,0.9999,0.7467,0.8990,0.8152,0.8550,0.0000,0.0000,0.0000,0.0000
1461671194_17498807,0.9997,0.8714,0.9545,0.9091,0.9313,0.0000,0.0000,0.0000,0.0000
1461671195_17496300,1.0000,0.9207,0.9251,0.9948,0.9587,0.0000,0.0000,0.0000,0.0000
1461671196_17521266,0.9995,0.6654,0.9447,0.6924,0.7991,0.0000,0.0000,0.0000,0.0000
1461671197_17514480,1.0000,0.9219,0.9395,0.9801,0.9593,0.0000,0.0000,0.0000,0.0000
1461671198_17481976,0.9998,0.7627,0.9727,0.7793,0.8653,0.0000,0.0000,0.0000,0.0000
1461671199_17504384,0.9997,0.6948,0.8192,0.8207,0.8199,0.0000,0.0000,0.0000,0.0000
1461671200_17564709,0.9996,0.7784,0.8952,0.8564,0.8754,0.0000,0.0000,0.0000,0.0000
1461671201_17547170,0.9997,0.6912,0.8591,0.7795,0.8174,0.0000,0.0000,0.0000,0.0000
1461671202_17580645,0.9999,0.8425,0.9464,0.8847,0.9145,0.0000,0.0000,0.0000,0.0000
1461671203_17557385,0.9999,0.8617,0.9499,0.9027,0.9257,0.0000,0.0000,0.0000,0.0000
1461671204_19311743,1.0000,0.8913,0.8991,0.9903,0.9425,0.0000,0.0000,0.0000,0.0000
1461671206_17607476,1.0000,0.8951,0.9236,0.9667,0.9446,0.0000,0.0000,0.0000,0.0000
1461671207_17638663,0.9996,0.5760,0.9433,0.5967,0.7310,0.0000,0.0000,0.0000,0.0000
1461671208_17546805,1.0000,0.8522,0.9058,0.9351,0.9202,0.0000,0.0000,0.0000,0.0000
1461671209_17632958,0.9998,0.8387,0.9633,0.8663,0.9122,0.0000,0.0000,0.0000,0.0000
1461671210_17636992,0.9998,0.7352,0.9417,0.7702,0.8474,0.0000,0.0000,0.0000,0.0000
1461671211_17685955,0.9997,0.4255,1.0000,0.4255,0.5970,0.0538,1.0000,0.0538,0.1020
1461671212_17663344,0.9998,0.7458,0.9622,0.7684,0.8544,0.0000,0.0000,0.0000,0.0000
1461671213_17623894,0.9998,0.8233,0.9312,0.8767,0.9031,0.0000,0.0000,0.0000,0.0000
1461671214_17726305,0.9999,0.7479,0.9279,0.7940,0.8558,0.0000,0.0000,0.0000,0.0000
1461671215_17763929,0.9999,0.7209,0.9439,0.7531,0.8378,0.0000,0.0000,0.0000,0.0000
1461671216_17716444,0.9999,0.7267,0.9109,0.7823,0.8417,0.0000,0.0000,0.0000,0.0000
1461671217_17665633,0.9999,0.8599,0.9081,0.9418,0.9247,0.0000,0.0000,0.0000,0.0000
1461671218_17721015,0.9999,0.7425,0.9460,0.7754,0.8523,0.0000,0.0000,0.0000,0.0000
1461671219_17767588,0.9999,0.8082,0.9151,0.8737,0.8939,0.0000,0.0000,0.0000,0.0000
1461671221_17800911,1.0000,0.8677,0.9215,0.9370,0.9292,0.0000,0.0000,0.0000,0.0000
1461671222_17810302,0.9998,0.6255,0.9042,0.6698,0.7696,0.0000,0.0000,0.0000,0.0000
1461671223_17793180,0.9998,0.7837,0.9289,0.8337,0.8787,0.0000,0.0000,0.0000,0.0000
1461671224_17783671,0.9998,0.6379,0.9505,0.6598,0.7789,0.0000,0.0000,0.0000,0.0000
1461671225_17814242,0.9999,0.7925,0.8901,0.8784,0.8842,0.0000,0.0000,0.0000,0.0000
1461671226_17865997,1.0000,0.9208,0.9348,0.9840,0.9588,0.0000,0.0000,0.0000,0.0000
1461671227_17859744,0.9997,0.8432,0.9236,0.9065,0.9149,0.0000,0.0000,0.0000,0.0000
1461671228_17887681,0.9999,0.8535,0.9155,0.9265,0.9210,0.0000,0.0000,0.0000,0.0000
1461671229_17870993,1.0000,0.9281,0.9339,0.9934,0.9627,0.0000,0.0000,0.0000,0.0000
1461671230_17942642,0.9998,0.7514,0.9175,0.8058,0.8580,0.0000,0.0000,0.0000,0.0000
1461671231_19454636,0.9999,0.8023,0.8854,0.8952,0.8903,0.0000,0.0000,0.0000,0.0000
1461671232_17992257,0.9998,0.5565,0.8767,0.6038,0.7151,0.0000,0.0000,0.0000,0.0000
1461671233_17900061,0.9998,0.5813,0.9767,0.5895,0.7353,0.0000,0.0000,0.0000,0.0000
1461671234_19217317,0.9997,0.5332,0.9761,0.5403,0.6956,0.0000,0.0000,0.0000,0.0000
1461671235_17944814,0.9998,0.7952,0.8927,0.8793,0.8859,0.0000,0.0000,0.0000,0.0000
1461671236_18006332,0.9999,0.1625,1.0000,0.1625,0.2796,0.0000,0.0000,0.0000,0.0000
1461671237_17962137,0.9998,0.6682,0.9288,0.7042,0.8011,0.0000,0.0000,0.0000,0.0000
1461671238_19294172,0.9998,0.7182,0.8404,0.8316,0.8360,0.0000,0.0000,0.0000,0.0000
1461671239_18034534,0.9998,0.5549,0.9714,0.5641,0.7137,0.0000,0.0000,0.0000,0.0000
1461671240_18010886,0.9998,0.7667,0.8831,0.8533,0.8679,0.0000,0.0000,0.0000,0.0000
1461671241_18032487,0.9999,0.8240,0.9314,0.8773,0.9035,0.0000,0.0000,0.0000,0.0000
1461671242_18083319,0.9999,0.8628,0.9415,0.9117,0.9264,0.0000,0.0000,0.0000,0.0000
1461671243_18053323,1.0000,0.8985,0.9741,0.9205,0.9465,0.0000,0.0000,0.0000,0.0000
1461671244_17988834,0.9997,0.8013,0.9425,0.8425,0.8897,0.0000,0.0000,0.0000,0.0000
1461671245_19364342,0.9998,0.8399,0.9318,0.8949,0.9130,0.0000,0.0000,0.0000,0.0000
1461671246_19316787,1.0000,0.9237,0.9237,1.0000,0.9603,0.0000,0.0000,0.0000,0.0000
1461671247_18081550,0.9999,0.8430,0.9291,0.9010,0.9148,0.0000,0.0000,0.0000,0.0000
1461671248_18046226,0.9998,0.3105,0.9516,0.3155,0.4739,0.0000,0.0000,0.0000,0.0000
1461671249_18098051,0.9997,0.6635,0.9388,0.6935,0.7977,0.0000,0.0000,0.0000,0.0000
1461671250_18119865,1.0000,0.9019,0.9246,0.9735,0.9484,0.0000,0.0000,0.0000,0.0000
1461671251_18056148,0.9999,0.8384,0.9615,0.8675,0.9121,0.0000,0.0000,0.0000,0.0000
1461671252_18214875,0.9999,0.7928,0.9167,0.8544,0.8844,0.0000,0.0000,0.0000,0.0000
1461671253_18175996,0.9999,0.8922,0.9259,0.9608,0.9430,0.0000,0.0000,0.0000,0.0000
1461671254_18128666,0.9997,0.8868,0.9252,0.9553,0.9400,0.0000,0.0000,0.0000,0.0000
1461671255_18130581,1.0000,0.8590,0.9373,0.9114,0.9242,0.0000,0.0000,0.0000,0.0000
1461671256_18222411,0.9999,0.8619,0.8814,0.9750,0.9258,0.0000,0.0000,0.0000,0.0000
1461671257_18177599,0.9999,0.8002,0.9189,0.8610,0.8890,0.0000,0.0000,0.0000,0.0000
1461671258_18281967,0.9999,0.8403,0.9178,0.9087,0.9132,0.0000,0.0000,0.0000,0.0000
1461671259_18256981,0.9999,0.8015,0.9421,0.8430,0.8898,0.0000,0.0000,0.0000,0.0000
1461671260_18261944,0.9999,0.7258,0.9677,0.7438,0.8411,0.0000,0.0000,0.0000,0.0000
1461671261_18272560,0.9998,0.9088,0.9190,0.9880,0.9522,0.0000,0.0000,0.0000,0.0000
1461671262_19913673,0.9997,0.8178,0.9241,0.8767,0.8998,0.2881,1.0000,0.2881,0.4474
1461671263_19585577,0.9998,0.7071,0.9515,0.7335,0.8284,0.0000,0.0000,0.0000,0.0000
1461671264_18259247,0.9998,0.8435,0.9666,0.8689,0.9151,0.0000,0.0000,0.0000,0.0000
1461671265_18318114,0.9998,0.7437,0.8991,0.8114,0.8530,0.0000,0.0000,0.0000,0.0000
1461671266_18320528,1.0000,0.8677,0.9061,0.9535,0.9292,0.0000,0.0000,0.0000,0.0000
1461671267_18371632,0.9999,0.8330,0.9246,0.8938,0.9089,0.0000,0.0000,0.0000,0.0000
1461671268_18396441,0.9998,0.3779,0.9880,0.3796,0.5485,0.0000,0.0000,0.0000,0.0000
1461671269_18414224,0.9999,0.7553,0.9063,0.8192,0.8606,0.0000,0.0000,0.0000,0.0000
1461671270_18368255,0.9999,0.7275,0.7901,0.9019,0.8423,0.0000,0.0000,0.0000,0.0000
1461671271_18351113,0.9998,0.7424,0.7944,0.9189,0.8521,0.0000,0.0000,0.0000,0.0000
1461671272_18413417,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1461671273_18327200,0.9997,0.3429,0.5389,0.4852,0.5106,0.0000,0.0000,0.0000,0.0000
1461671274_18400515,0.9998,0.6648,0.9376,0.6956,0.7987,0.0000,0.0000,0.0000,0.0000
1461671275_18362072,0.9998,0.5625,0.9052,0.5977,0.7200,0.0000,0.0000,0.0000,0.0000
1461671276_18384256,0.9998,0.7274,0.9192,0.7771,0.8422,0.0000,0.0000,0.0000,0.0000
1461671277_18481077,0.9998,0.5481,0.9766,0.5554,0.7081,0.0000,0.0000,0.0000,0.0000
1461671279_18456249,0.9999,0.6143,0.9568,0.6318,0.7611,0.0000,0.0000,0.0000,0.0000
1461671280_19862279,0.9993,0.7256,0.9529,0.7526,0.8410,0.0000,0.0000,0.0000,0.0000
1461671281_18569694,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1461671282_18520397,0.9996,0.7210,0.9433,0.7537,0.8379,0.0000,0.0000,0.0000,0.0000
1461671283_18488196,0.9998,0.7458,0.8666,0.8426,0.8544,0.0000,0.0000,0.0000,0.0000
1461671284_18544896,0.9998,0.8942,0.9181,0.9718,0.9442,0.0000,0.0000,0.0000,0.0000
1461671285_18434249,0.9999,0.4781,0.9820,0.4823,0.6469,0.0000,0.0000,0.0000,0.0000
1461671286_18508431,0.9998,0.6857,0.9650,0.7031,0.8135,0.0000,0.0000,0.0000,0.0000
1461671287_18535446,0.9998,0.7550,0.9224,0.8061,0.8604,0.0000,0.0000,0.0000,0.0000
1461671288_18571340,0.9998,0.6787,0.8086,0.8086,0.8086,0.0000,0.0000,0.0000,0.0000
1461671289_18699007,1.0000,0.9048,0.9453,0.9548,0.9500,0.0000,0.0000,0.0000,0.0000
1461671290_18589421,0.9999,0.7602,0.9107,0.8215,0.8638,0.0000,0.0000,0.0000,0.0000
1461671291_18585778,0.9999,0.8365,0.9129,0.9091,0.9110,0.0000,0.0000,0.0000,0.0000
1461671292_18637901,0.9998,0.7622,0.9061,0.8276,0.8650,0.0000,0.0000,0.0000,0.0000
1461671293_18633237,0.9999,0.8325,0.9189,0.8984,0.9086,0.0000,0.0000,0.0000,0.0000
1461671294_18706576,0.9998,0.7775,0.8673,0.8825,0.8748,0.0000,0.0000,0.0000,0.0000
1461671295_18609740,0.9998,0.7509,0.9328,0.7939,0.8578,0.0000,0.0000,0.0000,0.0000
1461671296_18596260,0.9998,0.5690,0.8734,0.6202,0.7253,0.0000,0.0000,0.0000,0.0000
1461671297_18717560,0.9995,0.2320,0.3016,0.5015,0.3767,0.0000,0.0000,0.0000,0.0000
1461671298_18720829,0.9997,0.7513,0.8853,0.8324,0.8580,0.0000,0.0000,0.0000,0.0000
1461671299_18688573,0.9997,0.7849,0.8887,0.8705,0.8795,0.0000,0.0000,0.0000,0.0000
1461671300_18671192,1.0000,0.9133,0.9322,0.9783,0.9547,0.0000,0.0000,0.0000,0.0000
1461671301_18787467,0.9998,0.8435,0.9018,0.9288,0.9151,0.0000,0.0000,0.0000,0.0000
1461671302_18756744,0.9995,0.8737,0.9281,0.9371,0.9326,0.0372,0.9412,0.0373,0.0717
1461671303_18798698,0.9986,0.2585,0.9517,0.2619,0.4108,0.3228,0.4947,0.4816,0.4881
1461671304_18778794,0.9995,0.3743,0.8756,0.3953,0.5447,0.0000,0.0000,0.0000,0.0000
1461671305_18799565,0.9999,0.8745,0.9400,0.9262,0.9330,0.0000,0.0000,0.0000,0.0000
1461671306_18814042,0.9999,0.7652,0.8630,0.8710,0.8670,0.0000,0.0000,0.0000,0.0000
1461671307_18847130,0.9999,0.8145,0.9159,0.8804,0.8978,0.0000,0.0000,0.0000,0.0000
1461671308_18798237,0.9999,0.5981,1.0000,0.5981,0.7485,0.0000,0.0000,0.0000,0.0000
1461671309_18834793,0.9999,0.5792,0.7979,0.6787,0.7335,0.0000,0.0000,0.0000,0.0000
1461671310_18900737,0.9997,0.5968,0.9225,0.6283,0.7475,0.0000,0.0000,0.0000,0.0000
1461671311_18834329,0.9999,0.8896,0.9363,0.9469,0.9416,0.0000,0.0000,0.0000,0.0000
1461671312_18858639,0.9998,0.4296,0.9424,0.4412,0.6010,0.0000,0.0000,0.0000,0.0000
1461671313_18919266,0.9999,0.6835,0.7020,0.9628,0.8120,0.0000,0.0000,0.0000,0.0000
1461671314_18847772,1.0000,0.9113,0.9365,0.9713,0.9536,0.0000,0.0000,0.0000,0.0000
1461671315_18878086,0.9999,0.8452,0.9373,0.8958,0.9161,0.0000,0.0000,0.0000,0.0000
1461671316_18903765,0.9999,0.8323,0.9139,0.9031,0.9085,0.0000,0.0000,0.0000,0.0000
1461671317_18916215,0.9998,0.7520,0.9365,0.7924,0.8584,0.0000,0.0000,0.0000,0.0000
1461671318_18960198,1.0000,0.8646,0.9432,0.9121,0.9274,0.0000,0.0000,0.0000,0.0000
1461671319_18929456,1.0000,0.9088,0.9222,0.9842,0.9522,0.0000,0.0000,0.0000,0.0000
1461671320_18955213,0.9998,0.6143,0.9243,0.6469,0.7611,0.0000,0.0000,0.0000,0.0000
1461671321_18991616,0.9998,0.7003,0.7079,0.9849,0.8237,0.0000,0.0000,0.0000,0.0000
1461671322_18955258,0.9995,0.6729,0.9263,0.7109,0.8045,0.0000,0.0000,0.0000,0.0000
1461671323_19261399,0.9998,0.8101,0.9444,0.8507,0.8951,0.0000,0.0000,0.0000,0.0000
1461671324_18990594,0.9996,0.8316,0.9629,0.8591,0.9080,0.0000,0.0000,0.0000,0.0000
1461671325_18961985,0.9999,0.8172,0.9153,0.8841,0.8994,0.0000,0.0000,0.0000,0.0000
1461671326_18938934,0.9998,0.7780,0.9123,0.8409,0.8752,0.0000,0.0000,0.0000,0.0000
1461671327_20601705,0.9999,0.7644,0.9241,0.8156,0.8665,0.0000,0.0000,0.0000,0.0000
1461671328_19026611,1.0000,0.9171,0.9346,0.9800,0.9568,0.0000,0.0000,0.0000,0.0000
1461671329_20690158,0.9998,0.6893,0.8973,0.7483,0.8161,0.0000,0.0000,0.0000,0.0000
1461671330_20692360,0.9999,0.7399,0.8664,0.8352,0.8505,0.0000,0.0000,0.0000,0.0000
1461671331_19116116,0.9999,0.7861,0.9202,0.8436,0.8802,0.0000,0.0000,0.0000,0.0000
1461671332_19105713,1.0000,0.8750,0.9169,0.9504,0.9333,0.0000,0.0000,0.0000,0.0000
1461671333_19115684,1.0000,0.9086,0.9624,0.9421,0.9521,0.0000,0.0000,0.0000,0.0000
1461671334_19135177,1.0000,0.9187,0.9511,0.9643,0.9576,0.0000,0.0000,0.0000,0.0000
1461671335_19139962,0.9999,0.8496,0.9741,0.8692,0.9187,0.0000,0.0000,0.0000,0.0000
1461671336_19200169,1.0000,0.8929,0.8929,1.0000,0.9434,0.0000,0.0000,0.0000,0.0000
1461671337_20571149,0.9999,0.8836,0.9370,0.9394,0.9382,0.0000,0.0000,0.0000,0.0000
1461671338_19171362,0.9999,0.8832,0.9488,0.9274,0.9380,0.0000,0.0000,0.0000,0.0000
1461671340_19200390,0.9999,0.8327,0.9141,0.9033,0.9087,0.0000,0.0000,0.0000,0.0000
1461671341_19243274,0.9997,0.5137,0.5669,0.8455,0.6787,0.0000,0.0000,0.0000,0.0000
1461671342_19167238,0.9998,0.8279,0.9144,0.8975,0.9059,0.0000,0.0000,0.0000,0.0000
1461671343_19249576,0.9998,0.8434,0.9197,0.9104,0.9151,0.0000,0.0000,0.0000,0.0000
1461671344_19162991,0.9997,0.7823,0.8600,0.8964,0.8778,0.0000,0.0000,0.0000,0.0000
1461671345_19292201,0.9997,0.7091,0.9215,0.7547,0.8298,0.0000,0.0000,0.0000,0.0000
1461671346_19277040,0.9998,0.7532,0.8786,0.8407,0.8592,0.0000,0.0000,0.0000,0.0000
1461671347_19298644,1.0000,0.9515,0.9561,0.9949,0.9751,0.0000,0.0000,0.0000,0.0000
1461671348_19270186,0.9999,0.7711,0.9584,0.7978,0.8708,0.0000,0.0000,0.0000,0.0000
1461671349_19303130,0.9999,0.7427,0.8994,0.8099,0.8523,0.0000,0.0000,0.0000,0.0000
1461671350_19328876,1.0000,0.8534,0.9369,0.9055,0.9209,0.0000,0.0000,0.0000,0.0000
1461671351_19233327,0.9998,0.7745,0.9060,0.8422,0.8729,0.0000,0.0000,0.0000,0.0000
1461671352_19365009,0.9999,0.8443,0.9052,0.9262,0.9156,0.0000,0.0000,0.0000,0.0000
1461671353_19341541,0.9998,0.7286,0.9289,0.7716,0.8430,0.0000,0.0000,0.0000,0.0000
1461671354_19331635,0.9996,0.7333,0.9208,0.7827,0.8462,0.3400,0.9947,0.3407,0.5075
1461671355_19339522,0.9998,0.6369,0.9158,0.6765,0.7782,0.0000,0.0000,0.0000,0.0000
1461671356_19406195,0.9998,0.6535,0.9532,0.6752,0.7905,0.0000,0.0000,0.0000,0.0000
1461671357_19392251,0.9997,0.7503,0.8399,0.8755,0.8573,0.0000,0.0000,0.0000,0.0000
1461671358_19490933,1.0000,0.9047,0.9384,0.9618,0.9500,0.0000,0.0000,0.0000,0.0000
1461671359_19416193,0.9999,0.8621,0.9117,0.9406,0.9259,0.0000,0.0000,0.0000,0.0000
1461671360_19431159,0.9999,0.5496,0.9111,0.5807,0.7093,0.0000,0.0000,0.0000,0.0000
1461671361_19403964,0.9999,0.8031,0.9181,0.8650,0.8908,0.0000,0.0000,0.0000,0.0000
1461671362_19419253,0.9999,0.8434,0.9276,0.9029,0.9151,0.0000,0.0000,0.0000,0.0000
1461671363_19425115,0.9999,0.8385,0.9383,0.8874,0.9121,0.0000,0.0000,0.0000,0.0000
1461671364_19532440,0.9999,0.2473,1.0000,0.2473,0.3965,0.0000,0.0000,0.0000,0.0000
1461671365_19485053,0.9998,0.5923,0.9059,0.6311,0.7439,0.0000,0.0000,0.0000,0.0000
1461671366_19505372,0.9997,0.4642,0.9426,0.4777,0.6341,0.0000,0.0000,0.0000,0.0000
1461671367_19576031,0.9999,0.7325,0.8915,0.8042,0.8456,0.0000,0.0000,0.0000,0.0000
1461671368_19541731,0.9998,0.6802,0.9164,0.7252,0.8097,0.0000,0.0000,0.0000,0.0000
1461671369_19585834,0.9999,0.8256,0.9145,0.8946,0.9045,0.0000,0.0000,0.0000,0.0000
1461671370_19582482,0.9996,0.2454,0.9423,0.2492,0.3941,0.0000,0.0000,0.0000,0.0000
1461671371_20692181,0.9998,0.5938,0.8919,0.6398,0.7451,0.0000,0.0000,0.0000,0.0000
1461671372_19579348,0.9996,0.2504,0.9600,0.2530,0.4005,0.0000,0.0000,0.0000,0.0000
1461671373_19556090,0.9999,0.6667,0.9420,0.6952,0.8000,0.0000,0.0000,0.0000,0.0000
1461671374_19557479,0.9995,0.2000,0.8295,0.2086,0.3333,0.0000,0.0000,0.0000,0.0000
1461671375_19591637,0.9998,0.3965,0.8505,0.4262,0.5679,0.0000,0.0000,0.0000,0.0000
1461671376_19636759,0.9996,0.3116,0.5012,0.4516,0.4751,0.2690,0.7533,0.2950,0.4240
1461671377_19580009,0.9997,0.4473,0.9064,0.4690,0.6181,0.0000,0.0000,0.0000,0.0000
1461671378_20707560,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1461671379_19656725,0.9999,0.5183,0.8800,0.5577,0.6828,0.0000,0.0000,0.0000,0.0000
1461671380_19701195,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1461671381_19699638,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1461671382_19745443,0.9999,0.5280,0.9706,0.5366,0.6911,0.0000,0.0000,0.0000,0.0000
1461671383_19731609,0.9998,0.5261,0.8856,0.5645,0.6895,0.0000,0.0000,0.0000,0.0000
1461671384_19762828,0.9995,0.0530,0.5738,0.0552,0.1007,0.0000,0.0000,0.0000,0.0000
1461671385_19761741,0.9992,0.0235,1.0000,0.0235,0.0458,0.0000,0.0000,0.0000,0.0000
1461671386_19741558,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1461671387_19755900,0.9997,0.3758,0.8679,0.3986,0.5463,0.0000,0.0000,0.0000,0.0000
1461671388_19748738,0.9998,0.7333,0.9085,0.7917,0.8461,0.0000,0.0000,0.0000,0.0000
1461671389_19851825,0.9998,0.5813,0.9602,0.5957,0.7352,0.0000,0.0000,0.0000,0.0000
1461671390_19801800,0.9999,0.7959,0.9146,0.8598,0.8864,0.0000,0.0000,0.0000,0.0000
1461671391_20048534,0.9975,0.0759,0.9891,0.0760,0.1411,0.6381,0.7503,0.8102,0.7791
1461671392_19811203,0.9973,0.4813,0.8300,0.5340,0.6499,0.4759,0.6746,0.6176,0.6449
1461671393_19781228,0.9998,0.6990,0.9358,0.7341,0.8228,0.0000,0.0000,0.0000,0.0000
1461671394_19851976,0.9999,0.8304,0.9206,0.8944,0.9073,0.0000,0.0000,0.0000,0.0000
1461671395_19867927,0.9999,0.7415,0.8368,0.8669,0.8516,0.0000,0.0000,0.0000,0.0000
1461671396_21136333,0.9997,0.7783,0.9580,0.8058,0.8753,0.0000,0.0000,0.0000,0.0000
1461671397_19773186,0.9997,0.7575,0.8733,0.8511,0.8620,0.5125,0.8372,0.5692,0.6776
1461671398_19858157,0.9997,0.6070,0.9198,0.6409,0.7554,0.0000,0.0000,0.0000,0.0000
1461671399_19844890,0.9999,0.7943,0.9020,0.8693,0.8854,0.0000,0.0000,0.0000,0.0000
1461671400_19964841,0.9999,0.8250,0.9200,0.8888,0.9041,0.0000,0.0000,0.0000,0.0000
1461671401_19883921,1.0000,0.8867,0.8966,0.9877,0.9400,0.0000,0.0000,0.0000,0.0000
1461671402_19919311,0.9998,0.6147,0.9535,0.6337,0.7614,0.0000,0.0000,0.0000,0.0000
1461671403_19969145,0.9999,0.8112,0.9055,0.8862,0.8958,0.0000,0.0000,0.0000,0.0000
1461671404_19952885,1.0000,0.9453,0.9528,0.9918,0.9719,0.0000,0.0000,0.0000,0.0000
1461671405_19888346,0.9998,0.6923,0.9051,0.7465,0.8182,0.0000,0.0000,0.0000,0.0000
1461671406_20119910,0.9998,0.8490,0.9099,0.9270,0.9184,0.0000,0.0000,0.0000,0.0000
1461671407_19974310,0.9998,0.9011,0.9159,0.9824,0.9480,0.0000,0.0000,0.0000,0.0000
1461671408_19999238,0.9998,0.8776,0.9438,0.9260,0.9348,0.0000,0.0000,0.0000,0.0000
1461671409_19970640,0.9998,0.7176,0.9327,0.7568,0.8356,0.0000,0.0000,0.0000,0.0000
1461671410_20018677,1.0000,0.9032,0.9333,0.9655,0.9492,0.0000,0.0000,0.0000,0.0000
1461671411_20002247,0.9998,0.7610,0.9104,0.8226,0.8643,0.0000,0.0000,0.0000,0.0000
1461671412_20054740,0.9999,0.8375,0.9175,0.9057,0.9115,0.0000,0.0000,0.0000,0.0000
1461671414_20054712,0.9999,0.8005,0.9275,0.8540,0.8892,0.0000,0.0000,0.0000,0.0000
1461671415_20086721,0.9999,0.7493,0.8854,0.8299,0.8567,0.0000,0.0000,0.0000,0.0000
1461671416_20142405,1.0000,0.9398,0.9414,0.9983,0.9690,0.0000,0.0000,0.0000,0.0000
1461671417_20153975,0.9999,0.8256,0.9504,0.8628,0.9045,0.0000,0.0000,0.0000,0.0000
1461671418_20330153,0.9999,0.8441,0.9164,0.9145,0.9155,0.0000,0.0000,0.0000,0.0000
1461671419_20135193,0.9999,0.4833,0.9886,0.4860,0.6517,0.0000,0.0000,0.0000,0.0000
1461671420_20124817,0.9999,0.8954,0.9400,0.9497,0.9448,0.0000,0.0000,0.0000,0.0000
1461671421_20196077,1.0000,0.8970,0.9211,0.9716,0.9457,0.0000,0.0000,0.0000,0.0000
1461671422_20681603,0.9998,0.6828,0.9507,0.7078,0.8115,0.0000,0.0000,0.0000,0.0000
1461671423_20195007,1.0000,0.7852,0.9065,0.8544,0.8797,0.0000,0.0000,0.0000,0.0000
1461671424_20113230,0.9998,0.7929,0.9531,0.8251,0.8845,0.0000,0.0000,0.0000,0.0000
1461671425_20231350,0.9996,0.6950,0.8664,0.7784,0.8200,0.0000,0.0000,0.0000,0.0000
1461671426_20149163,0.9998,0.7497,0.8565,0.8575,0.8570,0.0000,0.0000,0.0000,0.0000
1461671427_20265634,0.9998,0.7107,0.9370,0.7464,0.8309,0.0000,0.0000,0.0000,0.0000
1461671428_20174146,0.9999,0.7901,0.8996,0.8664,0.8827,0.0000,0.0000,0.0000,0.0000
1461671429_20670310,0.9999,0.7314,0.9515,0.7597,0.8448,0.0000,0.0000,0.0000,0.0000
1461671430_20280488,0.9998,0.6179,0.9138,0.6561,0.7638,0.0000,0.0000,0.0000,0.0000
1461671431_20276912,0.9999,0.8373,0.9088,0.9140,0.9114,0.0000,0.0000,0.0000,0.0000
